mmsi,shiptype,valid_from,valid_to,shipname,geartype,flag,callsign,imo,tonnage,length,national_id,rfmo_id,rank_name,notes,clav_VRMFID,clav_DateUpdated,clav_TUVI,clav_FlagCode,clav_ParentVesselTypeCode,clav_ParentVesselType,clav_VesselTypeCode,clav_GearTypeCode,clav_LengthTypeCode,clav_TonnageTypeCode,clav_PreviousName,clav_PreviousNameDate,clav_PreviousFlagCode,clav_PreviousFlagCodeDate,clav_AutStatus,clav_DateAutStart,clav_DateAutEnd,clav_DateAutTerm,clav_AutTermCode,clav_AutTermDescription,clav_AutTermReason,clav_URLID
271062105,Trollers,10/17/2012 0:01:32,12/24/2015 14:13:00,EL��F-2,Bottom trawls,Turkey,TC9202,,148,30.5,TUR001443603,AT000TUR00173,ICCAT,,8412,12/16/2014 9:21:49,7037,TUR,LO,Liners,LT,TB,LOA,GT,ELIF 2,2/16/2011 18:00:00,,,Expired,8/28/2001 15:00:00,11/19/2015 15:00:00,,,,,2568
224058150,Longliners,6/2/2012 1:29:00,11/16/2013 1:08:55,GHANDHI,Handline and pole-lines (hand operated),Spain,EA3023,,99.6,20.25,ESP000023470,ATEU0ESP00650,ICCAT,,9968,7/8/2014 5:10:48,8210,ESP,LO,Liners,LL,LHP,LOA,GT,,,,,Expired,12/31/2011 15:00:00,12/30/2014 15:00:00,,,,,4147
636091098,Fish carriers,1/12/2012 9:40:51,12/31/2015 23:53:13,PRINCE OF SEAS,Gear not known or not specified,Liberia,A8J15,9014444,6363,130.5,91098,IOTC016244,IOTC,,1000729,11/11/2015 6:09:11,37635,LBR,FO,Fish carriers,FO,UNK,LOA,GT,,,NLD,5/25/2015 15:00:00,Authorized,5/26/2015 15:00:00,5/26/2016 15:00:00,,,,,83655
232007650,Trawlers,1/19/2012 18:14:43,12/31/2015 23:59:45,SHEMARAH II,Bottom trawls,United Kingdom,MVRR7,,,26.3,GBR000B14521,ATEU0GBR00310,ICCAT,,10429,1/22/2013 18:00:00,8412,GBR,TO,Trawlers,TO,TB,LOA,,,,,,Authorized,12/31/2005 18:00:00,12/30/2015 18:00:00,,,,,438
235001770,Trawlers,1/1/2012 0:53:26,12/31/2015 23:37:28,WIRON 2,Bottom trawls,United Kingdom,ZNAT5,,,51.44,GBR000C17276,ATEU0GBR00385,ICCAT,,10466,1/22/2013 18:00:00,8448,GBR,TO,Trawlers,TO,TB,LOA,,,,USA,12/30/2005 15:00:00,Authorized,12/31/2005 18:00:00,12/30/2015 18:00:00,,,,,241
247143470,Longliners,5/8/2013 6:16:42,12/29/2015 12:28:45,BRIGLIA D'ORO,Longlines (not specified),Italy,IPXZ,,62,21.39,ITA000016149,ATEU0ITA00727,ICCAT,,11112,1/22/2015 9:20:15,19901,ITA,LO,Liners,LL,LL,LOA,GT,,,,,Authorized,12/31/2014 15:00:00,12/30/2015 15:00:00,,,,,5477
224256000,Longliners,1/6/2012 11:43:36,12/31/2015 23:25:58,CARMEN TERE,Drifting longlines,Spain,ECBC,,589,44.45,ESP000025475,IOTC000212,IOTC,,11587,3/30/2015 4:12:41,88,ESP,LO,Liners,LL,LLD,LOA,GT,,,,,Authorized,12/31/2014 15:00:00,12/30/2015 15:00:00,,,,,77886
416003700,Tuna longliners,6/9/2015 11:40:49,12/31/2015 22:53:46,YANG SHUN NO.9,Longlines (not specified),"Taiwan, Republic of China",BI2417,8651350,720,56.9,CT7-0417,10107,WCPFC,,19832,8/13/2015 2:45:21,2694,TWN,LO,Liners,LLT,LL,LOA,GT,,,,,Authorized,7/7/2015 8:00:00,7/6/2019 8:00:00,,,,,
431723000,Tuna longliners,1/1/2012 10:02:28,11/29/2014 6:33:17,KINEI MARU NO.108,Drifting longlines,Japan,JFLE,,379,49.2,IT1-603,1329,WCPFC,,20175,7/22/2014 13:27:34,593,JPN,LO,Liners,LLT,LLD,RGL,GRT,TAKATORI MARU NO. 55,7/30/2007 8:00:00,,,Authorized,7/30/2012 15:00:00,7/29/2017 15:00:00,,,,,
416001479,Tuna longliners,8/31/2012 3:54:52,6/15/2015 9:44:31,JENQ CHANG FA,Longlines (not specified),"Taiwan, Republic of China",BK7215,,29.76,19.7,CT3-5215,2902,WCPFC,,21650,2/9/2015 17:46:35,13434,TWN,LO,Liners,LLT,LL,LOA,GT,,,,,Authorized,1/26/2015 8:00:00,1/25/2020 8:00:00,,,,,
667001223,Longliners,9/18/2014 8:14:52,12/31/2015 23:59:01,7 TAIKO MARU,Longlines (not specified),Japan,JJPY,,489,49.99,MG1-1677,316,CCSBT,,26713,4/29/2006 9:00:00,1226,JPN,LO,Liners,LL,LL,LOA,GRT,,,,,Unauthorized,7/28/2002 15:00:00,4/28/2006 15:00:00,4/29/2006 9:00:00,2,Expiration of authorization,Explicit CLAV 'DROP' request,371
224067930,Longliners,6/18/2012 0:27:14,11/6/2014 7:26:28,Pixuetinas,Longlines (not specified),Spain,EABS,,103,27.5,GI-6-2-95,8881,IATTC,,31715,8/24/2005 2:00:00,27690,ESP,LO,Liners,LL,LL,LOA,GT,,,,,Unauthorized,,8/24/2005 2:00:00,8/24/2005 2:00:00,2,Expiration of authorization,Explicit CLAV 'DROP' request,
367542870,Recreational fishing vessels,10/1/2013 11:06:06,11/6/2015 4:29:29,SILVER SPRAY,Recreational fishing gears,United States of America,WDG5059,,90,20,1162878,AT000USA01545,ICCAT,,33024,4/9/2015 11:25:40,30908,USA,RO,Recreational fishing vessels,RO,RG,LOA,GRT,,,,,Unauthorized,3/12/2014 18:00:00,12/30/2014 18:00:00,4/9/2015 11:25:40,2,Expiration of authorization,Explicit CLAV 'DROP' request,23207
238300140,Purse seiners,10/28/2013 19:35:09,2/22/2014 1:01:25,ZVIJEZDA,Purse seines,Croatia,9AA3782,,85.2,25,1474,ATEU0HRV00032,ICCAT,,33669,5/7/2013 2:45:29,31551,HRV,SO,Seiners,SP,PS,LOA,GRT,ZVIJEZDA,3/7/2003 15:00:00,HRV,3/7/2003 15:00:00,Unauthorized,3/7/2003 15:00:00,12/30/2013 15:00:00,5/7/2013 2:45:29,2,Expiration of authorization,Explicit CLAV 'DROP' request,276
224069690,Unknown,6/6/2012 12:53:56,12/2/2015 14:40:12,ALTARRI,Gear not known or not specified,Spain,EBYT,,344,34.2,FE-2-1-02,IOTC000310,IOTC,,34246,2/17/2015 5:59:36,8137,ESP,UNK,Unknown,UNK,UNK,LOA,GT,,,,,Authorized,12/31/2014 15:00:00,12/30/2015 15:00:00,,,,,76665
369519000,Multipurpose vessels,4/19/2013 0:19:56,10/8/2015 11:53:46,CHELSEA,Multigear not specified,United States of America,WCX7849,,14,20.63,695550,9887,IATTC,,6464,2/21/2011 3:00:00,5901,USA,MO,Multipurpose vessels,MO,MUL,LOA,GRT,STEPHANIE,2/20/2011 3:00:00,,,Authorized,,,,,,,
271072934,Support Vessels,11/1/2012 8:43:19,7/16/2015 6:32:40,Cevahir Mustafa,Gear not known or not specified,Turkey,TCZP5,8650629,201,28.65,TUR001716729,AT000TUR00379,ICCAT,,8606,5/12/2015 5:51:11,7230,TUR,VOX,Non-fishing vessels nei,VOS,NK,LOA,GRT,CEVAH��R MUSTAFA,12/16/2014 9:21:52,,,Authorized,2/28/2015 18:00:00,2/27/2016 18:00:00,,,,,2280
235002051,Trawlers,8/27/2012 15:15:16,12/30/2015 0:16:24,VENTURE,Bottom trawls,United Kingdom,MNMS9,,,24.7,GBR000B12204,ATEU0GBR00367,ICCAT,,10455,1/22/2013 18:00:00,8437,GBR,TO,Trawlers,TO,TB,LOA,,,,AUS,12/30/2005 15:00:00,Authorized,12/31/2005 18:00:00,12/30/2015 18:00:00,,,,,223
224335000,Longliners,6/4/2012 22:48:54,12/31/2015 19:57:43,CARRIZO DOUS,Drifting longlines,Spain,EA4104,,190,26.5,ESP000024294,IOTC000213,IOTC,,11588,3/30/2015 4:12:41,1616,ESP,LO,Liners,LL,LLD,LOA,GT,,,,,Authorized,12/31/2014 15:00:00,12/30/2015 15:00:00,,,,,77887
227370000,Tuna purse seiners,1/8/2012 13:50:13,12/22/2015 1:33:06,JEAN LOUIS RAPHAEL 2,Purse seines,France,FGTX,,278,40.45,819516,IOTC000677,IOTC,,11870,9/4/2014 6:05:01,1739,FRA,SO,Seiners,SPT,PS,LOA,GT,,,,,Authorized,12/31/2006 15:00:00,,,,,,10460
533333005,Longliners,9/27/2012 14:48:59,12/31/2015 6:34:10,KHA YANG 5,Drifting longlines,Malaysia,9 MKR 2,,141,26.8,PPF 979/333445,IOTC013380,IOTC,,19160,2/13/2015 6:15:15,19786,MYS,LO,Liners,LL,LLD,LOA,GT,,,,,Authorized,2/24/2014 15:00:00,5/28/2016 15:00:00,,,,,66947
431702510,Longliners,8/24/2014 4:11:10,12/27/2015 11:36:43,Toyo Maru No. 1,Longlines (not specified),Japan,JE3104,,147,31.42,MG1-1871,12019,IATTC,,2423,7/10/2015 2:00:00,629,JPN,LO,Liners,LL,LL,LOA,GT,Koshin Maru No. 17,7/9/2015 2:00:00,,,Authorized,,,,,,,
224018390,Non-fishing vessels nei,1/4/2013 16:46:42,11/27/2015 5:41:02,NUEVO PALOMA DIVINA,Gear not known or not specified,Spain,EA3010,,79,25,ESP000023610,ATEU0ESP01136,ICCAT,,32849,5/4/2015 6:02:36,30733,ESP,VOX,Non-fishing vessels nei,VOX,NK,LOA,GT,,,,,Expired,9/18/2013 17:00:00,9/18/2015 17:00:00,,,,,5911
672525000,Non-fishing vessels nei,7/3/2015 11:38:23,12/29/2015 19:32:11,Majd,Gear not known or not specified,Tunisia,3V4861,,249,33.95,TG 1068,AT000TUN00078,ICCAT,,32916,4/29/2015 10:19:49,30800,TUN,VOX,Non-fishing vessels nei,VOX,NK,LOA,GRT,,,,,Authorized,5/11/2015 17:00:00,5/11/2016 17:00:00,,,,,7284
238152840,Purse seiners,9/26/2013 16:38:45,12/9/2015 2:54:10,EVA DVA,Purse seines,Croatia,9A4979,8828551,124,23.7,1026,ATEU0HRV00039,ICCAT,,33681,5/7/2013 2:45:29,31563,HRV,SO,Seiners,SP,PS,LOA,GT,EVA DVA,11/20/2007 15:00:00,HRV,11/20/2007 15:00:00,Unauthorized,11/20/2007 15:00:00,12/30/2013 15:00:00,5/7/2013 2:45:29,2,Expiration of authorization,Explicit CLAV 'DROP' request,3611
636012261,Fish carriers,1/1/2012 9:20:58,12/31/2015 23:58:53,FRIO OLYMPIC,,Liberia,A8EJ6,8801802,8487,141,152-09-NYC,11241,WCPFC,,1000149,5/19/2015 11:40:35,37640,LBR,FO,Fish carriers,FO,,LOA,GT,CAP TRIUNFO,5/18/2015 11:40:35,PAN,5/19/2014 15:00:00,Authorized,5/21/2015 8:00:00,5/21/2016 8:00:00,,,,,
232006590,Gillnetters,3/19/2012 2:01:13,12/20/2015 8:03:33,EDER SANDS,Set gillnets,United Kingdom,GDNU,7326051,,38.2,GBR000A14920,ATEU0GBR00116,ICCAT,,10322,1/22/2013 18:00:00,8305,GBR,GO,Gillnetters,GO,GNS,LOA,,,,,,Authorized,12/31/2005 18:00:00,12/30/2015 18:00:00,,,,,509
431100790,Longliners,3/5/2013 11:34:18,10/24/2014 11:56:30,TOEI MARU No.15,Drifting longlines,Japan,JCSI,8815059,660,49.99,KN1-696,IOTC001285,IOTC,,12307,11/12/2012 0:30:00,1269,JPN,LO,Liners,LL,LLD,LOA,GT,TOEI MARU NO.15,6/9/2009 15:00:00,,,Authorized,7/31/2012 15:00:00,7/30/2017 15:00:00,,,,,51023
529414000,Longliners,1/1/2012 1:40:11,10/2/2014 9:00:28,SHOJIN MARU No.18,Drifting longlines,Japan,JPAH,9223215,577,49.2,TK1-1348,IOTC001324,IOTC,,12324,1/8/2015 22:29:02,1146,JPN,LO,Liners,LL,LLD,LOA,GT,SHOJIN MARU NO.18,1/27/2009 15:00:00,,,Unauthorized,7/21/2011 15:00:00,,7/25/2011 0:18:00,2,Expiration of authorization,Explicit CLAV 'DROP' request,41575
316003476,Trollers,7/7/2015 3:50:15,9/24/2015 15:06:48,JEANETTE-DAWN,Hooks and lines (not specified),Canada,V67900,,,15.2,22950,14771,IATTC,,4133,5/18/2012 2:00:00,21381,CAN,LO,Liners,LT,LX,LOA,,,,,,Authorized,,,,,,,
416004624,Tuna longliners,8/26/2013 2:44:06,12/31/2015 17:26:03,DE YI NO.16,Longlines (not specified),"Taiwan, Republic of China",BJ5119,,99.82,23.9,CT4-3119,10690,WCPFC,,41571,9/9/2015 3:02:13,36186,TWN,LO,Liners,LLT,LL,LOA,GT,,,,,Unauthorized,6/24/2013 8:00:00,6/23/2018 8:00:00,9/9/2015 3:02:13,2,Expiration of authorization,Explicit CLAV 'DROP' request,
247131080,Trawlers,10/16/2012 19:00:49,12/30/2015 20:29:46,MARGHERITA MADRE,Bottom trawls,Italy,IVDI,,86,25.16,ITA000007134,ATEU0ITA00641,ICCAT,,11058,12/16/2014 10:44:00,9017,ITA,TO,Trawlers,TO,TB,LOA,GT,BARONE PADRE,12/31/2005 18:00:00,,,Expired,12/31/2005 15:00:00,12/30/2014 15:00:00,,,,,790
431753000,Longliners,1/1/2012 0:42:06,12/31/2015 22:16:36,KINEI MARU 81,Longlines (not specified),Japan,JBAD,9125322,409,49.9,1014,258,CCSBT,,323,3/25/2015 23:09:01,597,JPN,LO,Liners,LL,LL,REG,GRT,81 KINEI MARU,4/11/2007 1:10:18,,,Authorized,3/31/2015 8:00:00,3/30/2016 8:00:00,,,,,15969
431601550,Multipurpose vessels,6/19/2015 23:30:42,12/31/2015 10:39:57,81 HOEI MARU,Drifting longlines,Japan,JM6555,,140,25.75,OT2-3651,IOTC001710,IOTC,,36572,1/16/2015 9:34:48,12540,JPN,MO,Multipurpose vessels,MO,LLD,LOA,GT,,,,,Unauthorized,4/11/2008 15:00:00,,1/16/2015 9:34:48,2,Expiration of authorization,Explicit CLAV 'DROP' request,14176
355758000,Fish carriers,1/2/2012 23:09:45,7/27/2012 1:54:30,WIN MASTER,,Panama,H8ZV,,3110,102.2,30771-05-C,9220,WCPFC,,40801,5/31/2014 20:05:54,35416,PAN,FO,Fish carriers,FO,,LOA,GRT,,,,,Unauthorized,1/31/2011 15:00:00,12/31/2011 15:00:00,5/31/2014 20:05:54,2,Expiration of authorization,Explicit CLAV 'DROP' request,
412420434,Tuna longliners,8/1/2012 10:04:01,12/31/2015 19:34:07,HAI XING 716,Drifting longlines,China,BZ8VG,,,36.3,Z07-110779,14721,IATTC,,4083,5/18/2012 2:00:00,21193,CHN,LO,Liners,LLT,LLD,LOA,,,,,,Authorized,,,,,,,
441233000,Longliners,1/3/2012 16:50:17,12/30/2015 5:59:08,ORYONG NO. 355,Longlines (not specified),"Korea, Republic of",DTBK6,,280,48.01,0205002-6260008,8269,IATTC,,5971,2/21/2011 3:00:00,867,KOR,LO,Liners,LL,LL,LOA,GRT,,,,,Authorized,,,,,,,
224308000,Longliners,7/16/2012 14:31:05,12/31/2015 23:50:23,O TABA,Longlines (not specified),Spain,EBRYV,,,32.25,VI-T-3-02,8875,IATTC,,6167,2/21/2011 3:00:00,914,ESP,LO,Liners,LL,LL,LOA,,,,,,Authorized,,,,,,,
432367000,Longliners,1/1/2012 6:02:08,12/31/2015 10:48:07,KINEI MARU No.128,Longlines (not specified),Japan,JHQS,9281102,439,50.59,IT1-608,AT000JPN00112,ICCAT,,6927,7/15/2015 2:29:05,1068,JPN,LO,Liners,LL,LL,LOA,GRT,KINEI MARU No. 128,7/3/2014 5:53:48,,,Authorized,2/12/2014 18:00:00,7/30/2017 17:00:00,,,,,3331
271062059,Purse seiners,10/11/2012 13:42:33,12/28/2015 21:38:19,KARAMANLAR,Purse seines,Turkey,TC9405,,68.08,27.5,TUR001442059,AT000TUR00362,ICCAT,,8592,12/16/2014 9:21:52,7216,TUR,SO,Seiners,SP,PS,LOA,GT,,,,,Expired,8/31/2012 15:00:00,8/15/2015 15:00:00,,,,,2260
224104960,Purse seiners,6/24/2012 12:46:02,12/22/2015 9:41:48,OSKARBI,Purse seines,Spain,EA9875,9133939,117.6,27.55,ESP000023089,ATEU0ESP00302,ICCAT,,9770,4/13/2015 8:09:57,8080,ESP,SO,Seiners,SP,PS,LOA,GT,,,,,Authorized,12/31/2005 18:00:00,12/30/2015 18:00:00,,,,,1771
441201729,Longliners,5/24/2015 6:43:48,12/31/2015 9:12:22,ZHONGSHUI 637,,China,BZSW3,9778583,157,25.8,���LU���CHUANDENG���JI���(2015)FT-100019,11259,WCPFC,,1000373,12/11/2015 2:55:56,37864,CHN,LO,Liners,LL,,RGL,GT,,,,,Authorized,4/2/2015 8:00:00,3/30/2018 8:00:00,,,,,
250102900,Trawlers,1/3/2012 16:45:32,12/31/2015 23:30:14,SUPREME II,Other trawls (not specified),Ireland,EI7350,,178,24.7,IRL000I01421,ATEU0IRL00069,ICCAT,,10581,5/16/2012 17:00:00,8558,IRL,TO,Trawlers,TO,TX,LOA,GRT,,,,,Expired,12/31/2009 18:00:00,12/30/2012 18:00:00,,,,,5677
247147730,Longliners,5/7/2013 14:35:34,12/22/2015 8:35:56,VINCENZO C.,Longlines (not specified),Italy,ITQD,,80,22.45,ITA000015098,ATEU0ITA00888,ICCAT,,11169,1/22/2015 9:20:10,19993,ITA,LO,Liners,LL,LL,LOA,GT,,,,,Authorized,12/31/2014 15:00:00,12/30/2015 15:00:00,,,,,8842
204213000,Longliners,1/11/2013 17:37:06,12/21/2015 17:53:26,ANACLETO ANTONIO,Longlines (not specified),Portugal,CUKX9,9155999,158.86,24.5,PRT000020103,ATEU0PRT00604,ICCAT,,11381,3/19/2015 9:15:39,9095,PRT,LO,Liners,LL,LL,LOA,GT,Anacleto Ant��nio,2/19/2014 9:31:58,,,Authorized,12/31/2014 18:00:00,12/30/2015 18:00:00,,,,,1420
440794000,Longliners,1/3/2012 2:21:32,11/9/2015 13:26:53,NO.63 CHUNGYONG,Drifting longlines,"Korea, Republic of",6KJV,,423,49.61,9408003-6210008,IOTC000386,IOTC,,11704,3/30/2015 5:52:31,173,KOR,LO,Liners,LL,LLD,LOA,GT,,,,,Unauthorized,3/29/2015 15:00:00,,3/30/2015 5:52:31,2,Expiration of authorization,Explicit CLAV 'DROP' request,78036
431703560,Tuna longliners,7/27/2014 11:41:03,12/31/2015 9:44:48,KAIGATA MARU NO.86,Drifting longlines,Japan,JPSZ,,409,49.38,MG1-1811,1341,WCPFC,,20187,1/29/2015 4:19:31,544,JPN,LO,Liners,LLT,LLD,RGL,GRT,,,,,Authorized,7/31/2012 8:00:00,7/30/2017 8:00:00,,,,,
529783000,Purse seiners,11/10/2014 0:53:10,12/26/2015 9:49:07,MOAKONA,Gear not known or not specified,Kiribati,T3LL2,,760,56,K-1721352,2289,WCPFC,,21061,12/16/2014 18:55:33,12895,KIR,SO,Seiners,SP,UNK,LOA,GRT,RANDVY-T,2/16/2011 8:00:00,PHL,2/15/2011 15:00:00,Unauthorized,8/26/2014 8:00:00,11/11/2014 8:00:00,12/16/2014 18:55:33,2,Expiration of authorization,Explicit CLAV 'DROP' request,
273372840,Longliners,4/1/2015 23:29:41,9/3/2015 1:21:07,8 KOEI MARU,Longlines (not specified),Japan,JQPM,,379,49.39,MG1-1886,361,CCSBT,,26749,4/29/2006 9:00:00,610,JPN,LO,Liners,LL,LL,LOA,GRT,,,,,Unauthorized,7/28/2002 15:00:00,4/28/2006 15:00:00,4/29/2006 9:00:00,2,Expiration of authorization,Explicit CLAV 'DROP' request,416
224095720,Non-fishing vessels nei,5/1/2015 9:37:07,12/31/2015 23:54:09,HISPANIA DOS,Gear not known or not specified,Spain,ECCC,,119.14,24.97,26218,ATEU0ESP01124,ICCAT,,32845,5/4/2015 6:02:36,30729,ESP,VOX,Non-fishing vessels nei,VOX,NK,LOA,GT,HISPANIA II,3/13/2014 5:58:26,,,Authorized,12/31/2014 18:00:00,12/30/2015 18:00:00,,,,,5899
440821000,Longliners,2/7/2012 21:15:18,12/31/2015 21:20:56,Chilsung No.1,Drifting longlines,"Korea, Republic of",HLJC,,385,47.21,9512359-6260008,IOTC000552,IOTC,,36122,6/11/2008 0:13:46,122,KOR,LO,Liners,LL,LLD,LOA,GRT,,,,,Unauthorized,6/9/2008 15:00:00,6/11/2008 0:13:46,6/11/2008 0:13:46,2,Expiration of authorization,Explicit CLAV 'DROP' request,14551
412420846,Longliners,6/9/2013 21:18:55,12/31/2015 19:40:15,FENG HUI 5,,China,BZ7VV,8668626,460,41,(ZHE)CHUANDENG(JI)(2013)FT-200088,10698,WCPFC,,41578,12/9/2015 20:34:51,24399,CHN,LO,Liners,LL,,RGL,GT,Feng Hui 5,7/12/2013 15:00:00,,,Authorized,7/13/2013 8:00:00,3/30/2016 8:00:00,,,,,
440808000,Longliners,1/1/2012 1:38:06,2/2/2015 7:58:01,635 DONGWON,Longlines (not specified),"Korea, Republic of",DTAR7,,393,46.56,9711002-6260006,144,CCSBT,,59,3/4/2015 8:00:00,258,KOR,LO,Liners,LL,LL,LOA,GRT,,,,,Unauthorized,10/31/2010 8:00:00,3/4/2015 8:00:00,3/4/2015 8:00:00,2,Expiration of authorization,Explicit CLAV 'DROP' request,9604
416833000,Longliners,7/2/2014 0:03:15,12/24/2015 2:33:45,CHANG LI 1,Longlines (not specified),"Taiwan, Republic of China",BH3293,,498,53.15,CT6-1293,4778,CCSBT,,28020,3/30/2010 8:00:00,5738,TWN,LO,Liners,LL,LL,LOA,GRT,,,,,Unauthorized,3/30/2009 15:00:00,3/29/2010 15:00:00,3/30/2010 8:00:00,2,Expiration of authorization,Explicit CLAV 'DROP' request,6183
271072024,Purse seiners,3/1/2013 0:57:02,12/31/2015 22:45:45,K��BAR-2,Purse seines,Turkey,TC7097,,159,36.5,TUR001453684,AT000TUR00365,ICCAT,,32654,12/16/2014 9:21:52,30539,TUR,SO,Seiners,SP,PS,LOA,GT,KIBAR 2,3/22/2013 6:22:00,,,Expired,7/22/1997 15:00:00,6/16/2015 15:00:00,,,,,2263
227483000,Trawlers,8/1/2012 5:10:59,12/21/2015 9:48:53,KELIG FLORIAN,Bottom trawls,France,FHDB,8705149,131.08,22,FRA000642093,ATEU0FRA01955,ICCAT,,33568,2/20/2015 4:49:16,31451,FRA,TO,Trawlers,TO,TB,LOA,GT,,,,,Authorized,12/31/2014 18:00:00,12/30/2015 18:00:00,,,,,27545
227317720,Trawlers,1/11/2012 2:27:13,12/22/2015 14:18:13,JULIARTH,Bottom trawls,France,FT2360,,92,24.95,FRA000528896,ATEU0FRA00553,ICCAT,,34094,1/19/2015 6:20:25,28721,FRA,TO,Trawlers,TO,TB,LOA,GT,,,,,Authorized,12/31/2014 15:00:00,12/30/2015 15:00:00,,,,,17417
431701710,Longliners,3/25/2015 22:42:46,12/31/2015 19:52:57,TAIYOU MARU No.21,Longlines (not specified),Japan,JREC,9042776,435,49.9,FS1-5,AT000JPN00143,ICCAT,,6945,7/3/2014 5:48:50,1238,JPN,LO,Liners,LL,LL,LOA,GRT,TAIYOU MARU NO.21,7/31/2007 17:00:00,,,Authorized,7/31/2012 15:00:00,7/30/2017 15:00:00,,,,,3361
271072676,Purse seiners,7/13/2013 2:52:35,11/29/2015 22:55:12,M.��AH��N,Purse seines,Turkey,TC8266,,55.97,26.5,TUR480503613,AT000TUR00037,ICCAT,,8284,12/16/2014 9:21:47,6909,TUR,SO,Seiners,SP,PS,LOA,GT,MUSTAFA SAHIN,2/16/2011 18:00:00,,,Unauthorized,8/31/2012 17:00:00,8/27/2014 17:00:00,12/16/2014 9:21:47,2,Expiration of authorization,Explicit CLAV 'DROP' request,2667
224196000,Longliners,5/16/2013 17:07:14,12/21/2015 7:16:42,NUEVO PLEAMAR,Drifting longlines,Spain,ECBM,,692,47,ESP000026004,IOTC003554,IOTC,,13137,3/30/2015 4:12:55,834,ESP,LO,Liners,LL,LLD,LOA,GT,,,,,Authorized,12/31/2014 15:00:00,12/30/2015 15:00:00,,,,,77953
432282000,Longliners,1/2/2012 2:36:30,12/31/2015 6:42:08,SHOFUKU MARU 8,Longlines (not specified),Japan,JCNJ,9254123,409,49.2,1037,326,CCSBT,,462,3/25/2015 23:09:01,1138,JPN,LO,Liners,LL,LL,REG,GRT,8 SYOFUKU MARU,4/11/2007 1:10:18,,,Authorized,3/31/2015 8:00:00,3/30/2016 8:00:00,,,,,16005
416129700,Longliners,5/14/2014 0:43:28,12/30/2015 21:42:07,DAI HO,Longlines (not specified),"Taiwan, Republic of China",BI2556,8947527,525,56,CT7-0556,AT000TAI00036,ICCAT,,8055,9/11/2015 6:22:39,6724,TWN,LO,Liners,LL,LL,LOA,GRT,,,,,Authorized,12/31/2014 18:00:00,12/30/2015 18:00:00,,,,,2790
627093246,Fish carriers,3/16/2013 10:44:01,5/5/2015 15:10:54,RYUTA MARU,Gear not known or not specified,Panama,3FSG7,,3559,92.29,26487-PEXT-1,AT000PAN00168,ICCAT,,1000031,3/14/2013 11:50:06,26899,PAN,FO,Fish carriers,FO,NK,LOA,GRT,RYUTA MARU,10/14/2008 15:00:00,PAN,10/14/2008 15:00:00,Unauthorized,10/14/2008 17:00:00,12/30/2013 18:00:00,3/14/2013 11:50:06,2,Expiration of authorization,Explicit CLAV 'DROP' request,4547
224322370,Purse seiners,10/6/2013 21:24:21,11/6/2015 7:46:27,ANGEL CUSTODIO,Purse seines,Spain,EA5475,,56.85,22,ESP000027101,ATEU0ESP03245,ICCAT,,10054,12/4/2014 11:28:30,20933,ESP,SO,Seiners,SP,PS,LOA,GT,,,,,Authorized,12/31/2010 15:00:00,12/30/2015 15:00:00,,,,,22649
247121010,Trawlers,10/16/2012 19:00:39,12/30/2015 0:01:48,ARCOBALENO,Bottom trawls,Italy,IFQU,,95,25.9,ITA000024685,ATEU0ITA00058,ICCAT,,10642,12/16/2014 10:43:54,8601,ITA,TO,Trawlers,TO,TB,LOA,GT,,,,,Expired,12/31/2005 15:00:00,12/30/2014 15:00:00,,,,,1277
247083210,Trawlers,10/17/2012 21:01:11,12/22/2015 6:23:34,CARFAGNA GIULIANO,Bottom trawls,Italy,ITWC,,141,26.75,ITA000025167,ATEU0ITA00109,ICCAT,,10677,12/16/2014 10:43:54,8636,ITA,TO,Trawlers,TO,TB,LOA,GT,,,,,Expired,12/31/2005 15:00:00,12/30/2014 15:00:00,,,,,1123
204208790,Pole and Line vessels,5/18/2013 23:06:32,10/4/2015 0:36:03,BELA AURORA,Hooks and lines (not specified),Portugal,CUEG9,,98.32,24,PRT000024360,ATEU0PRT01003,ICCAT,,11435,3/18/2015 9:15:48,20915,PRT,LO,Liners,LP,LX,LOA,GT,Bela Aurora,7/26/2013 2:41:17,,,Authorized,12/31/2014 18:00:00,12/30/2015 18:00:00,,,,,20460
416000625,Tuna longliners,3/26/2015 18:52:03,11/3/2015 16:10:04,SHIN RONG SHING NO.3,Longlines (not specified),"Taiwan, Republic of China",BK7508,,30.18,18.2,CT3-5508,3027,WCPFC,,21778,7/9/2015 8:41:50,13553,TWN,LO,Liners,LLT,LL,LOA,GT,,,,,Authorized,6/8/2015 8:00:00,6/7/2020 8:00:00,,,,,
617045000,Tuna purse seiners,11/19/2012 12:00:27,12/22/2015 13:52:02,MONTECELO,Purse seines,Spain,EHWP,,1381,76.7,CO-3-3708,IOTC000183,IOTC,,36023,3/6/2007 7:58:56,36840,ESP,SO,Seiners,SPT,PS,LOA,GRT,,,,,Unauthorized,11/13/2005 15:00:00,3/6/2007 7:58:56,3/6/2007 7:58:56,2,Expiration of authorization,Explicit CLAV 'DROP' request,7629
